Execution_code,Message,user_friendly_time,time"1610643334.232254","Start","2021-01-14 17:55:34.233252","1610643334.233252"
"1610643334.232254","Running: sync.py","2021-01-14 17:55:34.233252","1610643334.233252"
"1610643334.232254","Variabiles setted","2021-01-14 17:55:34.233252","1610643334.233252"
"1610643334.232254","{'host': '0.0.0.0', 'port': '32768', 'database': 'sync', 'username': 'root', 'password': 'syncpws'}","2021-01-14 17:55:34.234253","1610643334.234253"
"1610643334.232254","Nothing to copy offline","2021-01-14 17:55:34.236243","1610643334.236243"
"1610643334.232254"," - 0° File","2021-01-14 17:55:34.237241","1610643334.237241"
"1610643334.232254","Internet/ DB(s) not avariable","2021-01-14 17:55:34.242230","1610643334.24223"
"1610643334.232254","End time: 2021-01-14 17:55:34.242230","2021-01-14 17:55:34.242230","1610643334.24223"
"1610643334.232254","Total time (python): 0:00:00.009976","2021-01-14 17:55:34.242230","1610643334.24223"
