"1610473159";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A:00:27:00:00:06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473159";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00:50:56:C0:00:01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473160";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00:50:56:C0:00:08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473303";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8:12:65:96:18:05";"192.168.1.8";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473303";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A:00:27:00:00:06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473303";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00:50:56:C0:00:01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473303";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00:50:56:C0:00:08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473326";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8:12:65:96:18:05";"192.168.1.8";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473326";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A:00:27:00:00:06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473326";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00:50:56:C0:00:01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473326";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00:50:56:C0:00:08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473701";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8:12:65:96:18:05";"192.168.1.8";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473701";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A:00:27:00:00:06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473701";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00:50:56:C0:00:01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473701";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00:50:56:C0:00:08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473718";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"192.168.1.8";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473718";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1610473718";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1610473718";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611164251";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"192.168.1.9";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"Error Error"
"1611164251";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"Error Error"
"1611164269";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"192.168.68.1";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611164284";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"192.168.171.1";"fe80::842f:c3ed:acd5:bd97";"True";"None";"Error Error"
"1611164534";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D81265961805";"192.168.1.9";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611164534";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A0027000006";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611164535";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"005056C00001";"192.168.68.1";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611164537";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"005056C00008";"192.168.171.1";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611165278";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8:12:65:96:18:05";"192.168.1.9";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611165278";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A:00:27:00:00:06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611165278";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00:50:56:C0:00:01";"192.168.68.1";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611165279";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00:50:56:C0:00:08";"192.168.171.1";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611227933";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"192.168.1.6";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611227934";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611227934";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"192.168.68.1";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611227934";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"192.168.171.1";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611228053";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"192.168.1.6";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611228053";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611228053";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"192.168.68.1";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611228053";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"192.168.171.1";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611299530";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"172.16.20.52";"fe80::39cb:1a03:b9b8:35f5";"True";"172.16.1.7";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611299530";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611299531";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611299531";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611521491";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"192.168.1.6";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611521491";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611521491";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611521491";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611521581";"localhost";"Realtek RTL8822BE 802.11ac PCIe Adapter";"D8-12-65-96-18-05";"192.168.1.6";"fe80::39cb:1a03:b9b8:35f5";"True";"192.168.1.1";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611521581";"localhost";"VirtualBox Host-Only Ethernet Adapter";"0A-00-27-00-00-06";"192.168.56.1";"fe80::21e8:d385:4302:33e0";"False";"None";"CHONGQING FUGUI ELECTRONICS CO.LTD. Building D21No.1 East Zone 1st RoadXiyong TownShapingba DistrictChongqing  Chongqing  401332CN"
"1611521581";"localhost";"VMware Virtual Ethernet Adapter for VMnet1";"00-50-56-C0-00-01";"169.254.18.113";"fe80::191f:f03d:cc56:1271";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
"1611521581";"localhost";"VMware Virtual Ethernet Adapter for VMnet8";"00-50-56-C0-00-08";"169.254.189.151";"fe80::842f:c3ed:acd5:bd97";"True";"None";"VMware Inc. 3401 Hillview AvenuePALO ALTO  CA  94304US"
